date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-08-19,8,19,100.01177003906001,752.4716268856068,7.52383071104257,0.5534866938342072,4.358544985504655,0.887320210868692,True
2023-08-20,8,20,100.03032451211362,595.6875232057777,5.955069386320347,0.4423739830883069,4.51774743328569,0.910813880154632,True
2023-08-21,8,21,100.02064355038155,318.1009672213862,3.1803531344122487,0.2355904654586137,4.719512767569494,0.9524549834021031,True
2023-08-22,8,22,100.12068729162311,229.0735512256017,2.28797421813911,0.1486112077471108,4.841758403074902,0.9702204006242673,True
2023-08-23,8,23,100.03341821517878,373.5255557841358,3.7340077191069945,0.2472402413932949,4.721221724765065,0.9502380730541321,True
2023-08-24,8,24,100.23277707667339,88.250739740528,0.8804578932600093,0.04077188253200648,4.984501120077909,0.9918866333210491,True
2023-08-25,8,25,100.00035983741569,203.41630292253356,2.034155709571999,0.13039058808047393,4.857911320324935,0.9738607264606893,True
2023-08-26,8,26,100.03521056205867,51.80121561005426,0.517829825308544,0.02393218554403061,4.997530887767164,0.9952340214008087,True
2023-08-27,8,27,100.08242038769549,693.8890055412318,6.933175705116551,0.5339641143793528,4.396033943060413,0.8916908063333701,True
2023-08-28,8,28,100.08474550380015,485.5548217612593,4.851436843018431,0.3511942625319249,4.593109220890126,0.928969921909232,True
2023-08-29,8,29,100.00623033988077,1120.3705261973478,11.203007276543282,0.8714466499208544,4.03592074256182,0.8224207441130705,True
2023-08-30,8,30,100.1191916194655,1893.1231688945911,18.908694110216167,1.3978961098276925,3.441819507806057,0.7111615185127019,True
2023-08-31,8,31,100.01285588288535,776.1145423847724,7.760147788336326,0.5883118263128904,4.33700307711337,0.8805534594542097,True
2023-09-01,9,1,100.0102725610828,1845.3108880335594,18.45121346816156,1.3993746803878067,3.4542219335928577,0.711682945311742,True
2023-09-02,9,2,100.10868318239626,2956.8460147538585,29.536359092512853,2.2299729712174616,2.5419290042548495,0.5326867603987727,True
2023-09-03,9,3,100.00318251790549,2406.4012503604545,24.063246686470105,1.8793024769261408,2.9806803495407173,0.6133108811225227,True
2023-09-04,9,4,100.0359735344571,2161.1089124546916,21.60331764762907,1.7379677345500721,3.127511529468644,0.6427961891847481,True
2023-09-05,9,5,100.01791916393051,658.181766370556,6.580638468310749,0.5172279735438762,4.435596261195251,0.8955690836117224,True
2023-09-06,9,6,100.00826927548545,1066.976800153773,10.668885761982844,0.7997535156758506,4.117256196638908,0.8373496164400794,True
2023-09-07,9,7,100.03147717102226,727.6531924819861,7.2742421991622574,0.5649258183820176,4.318566219000546,0.8843192915934793,True
2023-09-08,9,8,100.03404356132755,803.1044699737997,8.028311576562864,0.6293016194571885,4.287284618051389,0.8720043564666364,True
2023-09-09,9,9,100.02201762658844,596.655662347182,5.96524321849488,0.42210664862259406,4.513448035250501,0.9144763505504607,True
2023-09-10,9,10,100.09539140982241,2088.8392560479933,20.868485817649887,1.6196327354269568,3.170428420532483,0.6618763972539411,True
2023-09-11,9,11,100.21502693068689,4310.040088440005,43.007922269192406,3.3760404816059357,1.5654111863324205,0.31679176313496804,True
2023-09-12,9,12,100.10696287974756,2759.205471970139,27.562572997890324,2.0804766121258917,2.6902154915797163,0.5639046564103575,True
2023-09-13,9,13,100.01979674466018,4201.242802595746,42.00411257904341,3.237617713819976,1.5207859435969118,0.3196000283049703,True
2023-09-14,9,14,100.06243848072441,3930.6601264200704,39.28207413391445,3.123023942521653,1.7010995481149367,0.35262354942129814,True
2023-09-15,9,15,100.44070256879894,2742.7179709610714,27.306837774082574,2.073011844037709,2.8608345600587457,0.5798385936139931,True
2023-09-16,9,16,100.00538816901485,1403.949409665264,14.038737665739658,1.0933260898899186,3.8210692870495087,0.7775258183294937,True
