time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20161207:0400,9.94,78.1,0.0,0.0,0.0,300.2,6.0,14.0,95963.0
20161207:0500,9.72,79.35,0.0,0.0,0.0,292.6,6.14,15.0,95935.0
20161207:0600,9.48,81.45,0.0,0.0,0.0,289.8,6.21,17.0,95972.0
20161207:0700,9.67,82.05,63.0,290.14,35.0,286.0,6.55,20.0,96010.0
20161207:0800,10.89,78.75,256.0,684.93,70.0,300.0,6.21,23.0,96076.0
20161207:0900,12.63,73.1,421.0,789.89,94.0,309.8,7.52,25.0,96085.0
20161207:1000,14.1,69.0,472.0,521.34,204.0,312.6,8.62,30.0,96095.0
20161207:1100,14.96,66.8,477.0,373.47,266.0,321.0,9.66,37.0,96047.0
20161207:1200,15.23,66.05,364.0,124.28,294.0,354.4,9.59,39.0,95972.0
20161207:1300,15.22,66.8,323.0,121.8,261.0,351.4,9.17,41.0,95916.0
20161207:1400,15.15,67.6,107.0,0.0,107.0,367.6,9.24,44.0,95878.0
20161207:1500,14.78,70.4,120.0,34.46,111.0,361.0,8.62,46.0,95897.0
20161207:1600,14.22,75.05,18.0,0.0,18.0,354.6,7.31,44.0,95935.0
20161207:1700,13.45,79.55,0.0,0.0,0.0,329.6,7.03,44.0,95972.0
20161207:1800,12.9,82.9,0.0,0.0,0.0,327.2,6.9,43.0,96057.0
20161207:1900,13.29,79.65,0.0,0.0,0.0,340.4,7.1,40.0,96104.0
20161207:2000,12.79,83.1,0.0,0.0,0.0,336.6,7.31,39.0,96170.0
20161207:2100,12.51,85.6,0.0,0.0,0.0,348.2,7.45,39.0,96179.0
20161207:2200,12.26,88.05,0.0,0.0,0.0,343.0,7.24,40.0,96179.0
20161207:2300,12.02,90.3,0.0,0.0,0.0,337.6,6.9,41.0,96160.0
20161208:0000,12.0,90.9,0.0,0.0,0.0,352.0,6.69,42.0,96170.0
20161208:0100,11.91,91.55,0.0,0.0,0.0,357.05,6.55,44.0,96189.0
20161208:0200,11.81,91.8,0.0,0.0,0.0,358.2,6.76,48.0,96198.0
20161208:0300,11.76,90.95,0.0,0.0,0.0,357.0,7.24,54.0,96207.0
20161208:0400,11.39,92.9,0.0,0.0,0.0,351.6,7.03,53.0,96217.0
20161208:0500,11.28,91.8,0.0,0.0,0.0,342.6,6.62,50.0,96217.0
20161208:0600,11.05,90.9,0.0,0.0,0.0,328.0,6.55,47.0,96254.0
20161208:0700,11.3,89.4,41.0,53.16,36.0,312.4,8.14,38.0,96302.0
20161208:0800,11.97,86.75,144.0,74.3,124.0,331.0,7.79,40.0,96358.0
20161208:0900,12.62,84.25,300.0,233.15,204.0,337.4,9.79,44.0,96396.0
20161208:1000,13.38,81.2,166.0,0.0,166.0,352.0,10.55,50.0,96424.0
20161208:1100,14.43,75.75,289.0,39.05,267.0,341.8,11.1,54.0,96358.0
20161208:1200,15.15,72.95,188.0,0.0,188.0,326.6,10.83,56.0,96302.0
20161208:1300,15.69,69.05,375.0,228.26,259.0,327.0,10.62,58.0,96273.0
20161208:1400,15.91,65.1,292.0,224.39,201.0,324.2,10.34,57.0,96245.0
20161208:1500,15.77,63.9,229.0,540.08,88.0,315.8,9.93,56.0,96264.0
20161208:1600,15.06,67.5,46.0,165.43,32.0,316.6,8.55,55.0,96311.0
20161208:1700,14.18,73.85,0.0,0.0,0.0,325.2,8.0,52.0,96349.0
20161208:1800,13.54,79.9,0.0,0.0,0.0,317.2,7.93,49.0,96452.0
20161208:1900,13.59,82.5,0.0,0.0,0.0,313.0,8.14,48.0,96499.0
20161208:2000,13.15,84.85,0.0,0.0,0.0,303.0,8.07,49.0,96565.0
20161208:2100,12.77,86.9,0.0,0.0,0.0,303.6,7.93,49.0,96593.0
20161208:2200,12.58,88.45,0.0,0.0,0.0,314.0,7.86,50.0,96650.0
20161208:2300,12.15,91.05,0.0,0.0,0.0,303.8,7.72,50.0,96621.0
20161209:0000,11.86,92.9,0.0,0.0,0.0,309.0,7.79,48.0,96631.0
20161209:0100,11.57,94.5,0.0,0.0,0.0,305.0,7.86,46.0,96603.0
20161209:0200,11.29,95.65,0.0,0.0,0.0,297.8,7.66,47.0,96621.0
20161209:0300,11.23,96.95,0.0,0.0,0.0,325.6,7.59,46.0,96593.0
20161209:0400,11.42,97.45,0.0,0.0,0.0,362.8,7.86,46.0,96612.0
20161209:0500,11.61,95.4,0.0,0.0,0.0,370.8,8.55,46.0,96603.0
20161209:0600,11.47,97.8,0.0,0.0,0.0,362.0,7.93,46.0,96659.0
20161209:0700,11.89,95.65,59.0,272.72,34.0,367.4,8.69,45.0,96678.0
20161209:0800,12.09,93.9,172.0,168.63,127.0,356.0,9.52,47.0,96744.0
20161209:0900,12.57,88.05,296.0,227.04,203.0,342.8,10.07,51.0,96781.0
